pm2_5,so2,nox,timestamp
80.3,24.42,38.12,2025-11-17T05:54:39
80.49,31.81,39.63,2025-11-17T05:54:39
81.59,31.84,39.55,2025-11-17T05:54:39
80.2,27.35,37.86,2025-11-17T05:54:39
80.07,29.61,37.05,2025-11-17T05:54:39
80.11,29.69,39.79,2025-11-17T05:54:39
83.35,27.6,41.36,2025-11-17T05:54:39
83.04,26.46,41.17,2025-11-17T05:54:39
83.34,26.43,40.24,2025-11-17T05:54:39
82.26,31.89,42.37,2025-11-17T05:54:39
81.1,28.42,42.52,2025-11-17T05:54:39
95.48,31.25,47.03,2025-11-17T05:54:39
102.82,37.16,49.67,2025-11-17T05:54:39
109.67,33.25,57.25,2025-11-17T05:54:39
117.0,36.71,60.98,2025-11-17T05:54:39
122.35,44.24,61.1,2025-11-17T05:54:39
129.74,46.08,62.67,2025-11-17T05:54:39
80.0,25.16,37.81,2025-11-17T05:54:39
79.11,24.05,38.99,2025-11-17T05:54:39
89.05,31.29,46.47,2025-11-17T05:54:39
96.09,28.48,50.69,2025-11-17T05:54:39
103.07,38.68,52.32,2025-11-17T05:54:39
109.43,40.08,52.62,2025-11-17T05:54:39
80.0,24.03,42.15,2025-11-17T05:54:39
81.64,22.63,38.01,2025-11-17T05:54:39
83.6,24.58,39.82,2025-11-17T05:54:39
82.02,29.51,39.4,2025-11-17T05:54:39
81.1,23.45,42.61,2025-11-17T05:54:39
80.08,22.83,39.16,2025-11-17T05:54:39
81.32,29.37,40.24,2025-11-17T05:54:39
82.06,31.19,38.05,2025-11-17T05:54:39
82.45,23.54,41.34,2025-11-17T05:54:39
84.35,27.65,39.64,2025-11-17T05:54:39
85.97,25.19,43.77,2025-11-17T05:54:39
85.06,31.53,43.68,2025-11-17T05:54:39
87.38,26.12,41.41,2025-11-17T05:54:39
92.79,34.56,44.41,2025-11-17T05:54:39
103.54,34.33,53.37,2025-11-17T05:54:39
113.88,40.97,58.41,2025-11-17T05:54:39
127.5,39.99,61.7,2025-11-17T05:54:39
80.0,27.85,42.06,2025-11-17T05:54:39
82.41,26.7,40.69,2025-11-17T05:54:39
84.25,31.91,43.18,2025-11-17T05:54:39
87.49,29.13,44.02,2025-11-17T05:54:39
90.55,32.06,46.21,2025-11-17T05:54:39
89.96,29.13,46.65,2025-11-17T05:54:39
92.96,28.31,44.64,2025-11-17T05:54:39
95.66,28.53,47.81,2025-11-17T05:54:39
97.26,34.85,47.37,2025-11-17T05:54:39
98.76,34.58,50.55,2025-11-17T05:54:39
100.0,34.35,48.6,2025-11-17T05:54:39
98.38,27.95,48.61,2025-11-17T05:54:39
99.86,32.8,51.54,2025-11-17T05:54:39
100.0,34.16,47.98,2025-11-17T05:54:39
108.09,34.82,55.57,2025-11-17T05:54:39
120.79,41.21,58.91,2025-11-17T05:54:39
128.76,42.61,63.3,2025-11-17T05:54:39
141.45,48.45,73.28,2025-11-17T05:54:39
149.14,46.54,76.46,2025-11-17T05:54:39
156.21,49.19,80.75,2025-11-17T05:54:39
165.44,54.4,83.52,2025-11-17T05:54:39
80.0,31.16,38.11,2025-11-17T05:54:39
79.36,23.66,39.68,2025-11-17T05:54:39
80.35,29.45,40.25,2025-11-17T05:54:39
80.97,30.11,41.81,2025-11-17T05:54:39
81.92,27.86,38.46,2025-11-17T05:54:39
81.96,30.73,39.46,2025-11-17T05:54:39
81.11,24.57,43.49,2025-11-17T05:54:39
95.6,32.84,49.51,2025-11-17T05:54:39
105.98,40.04,52.47,2025-11-17T05:54:39
113.68,33.68,55.0,2025-11-17T05:54:39
119.5,36.99,58.13,2025-11-17T05:54:39
127.72,45.03,64.64,2025-11-17T05:54:39
133.36,43.13,63.81,2025-11-17T05:54:39
80.0,31.07,41.61,2025-11-17T05:54:39
79.69,23.68,39.22,2025-11-17T05:54:39
82.01,22.39,39.54,2025-11-17T05:54:39
81.55,28.09,40.19,2025-11-17T05:54:39
83.56,25.79,41.77,2025-11-17T05:54:39
84.33,24.96,41.34,2025-11-17T05:54:39
84.47,25.09,40.15,2025-11-17T05:54:39
85.54,28.1,40.31,2025-11-17T05:54:39
83.48,30.15,42.0,2025-11-17T05:54:39
84.44,26.95,42.63,2025-11-17T05:54:39
85.56,30.55,40.43,2025-11-17T05:54:39
84.33,26.04,43.26,2025-11-17T05:54:39
83.96,30.86,41.45,2025-11-17T05:54:39
84.88,30.45,40.28,2025-11-17T05:54:39
85.75,25.75,43.7,2025-11-17T05:54:39
87.25,31.51,41.79,2025-11-17T05:54:39
87.03,31.71,41.1,2025-11-17T05:54:39
89.26,33.13,44.37,2025-11-17T05:54:39
92.65,34.31,46.73,2025-11-17T05:54:39
92.17,33.46,46.77,2025-11-17T05:54:39
94.92,36.28,47.41,2025-11-17T05:54:39
96.04,36.16,49.16,2025-11-17T05:54:39
94.93,36.48,47.78,2025-11-17T05:54:39
94.1,33.39,45.87,2025-11-17T05:54:39
97.02,29.33,47.39,2025-11-17T05:54:39
95.3,28.96,47.95,2025-11-17T05:54:39
96.54,34.73,49.23,2025-11-17T05:54:39
97.07,36.58,47.02,2025-11-17T05:54:39
96.36,32.82,47.72,2025-11-17T05:54:39
95.76,36.09,46.98,2025-11-17T05:54:39
97.46,28.6,47.25,2025-11-17T05:54:39
100.0,36.54,49.41,2025-11-17T05:54:39
100.0,28.52,52.47,2025-11-17T05:54:39
98.07,30.13,48.94,2025-11-17T05:54:39
97.69,35.19,45.85,2025-11-17T05:54:39
100.0,31.7,48.78,2025-11-17T05:54:39
100.0,31.1,49.94,2025-11-17T05:54:39
98.56,28.73,49.38,2025-11-17T05:54:39
99.3,29.82,47.42,2025-11-17T05:54:39
97.19,30.61,46.85,2025-11-17T05:54:39
100.0,30.93,49.0,2025-11-17T05:54:39
100.0,30.16,49.09,2025-11-17T05:54:39
100.0,35.78,47.38,2025-11-17T05:54:39
100.0,32.29,48.32,2025-11-17T05:54:39
99.46,28.96,52.6,2025-11-17T05:54:39
109.68,37.24,57.09,2025-11-17T05:54:39
116.47,33.87,57.96,2025-11-17T05:54:39
128.18,46.32,62.95,2025-11-17T05:54:39
137.58,42.71,70.46,2025-11-17T05:54:39
80.0,25.61,37.04,2025-11-17T05:54:39
79.2,27.74,39.85,2025-11-17T05:54:39
81.66,25.29,40.26,2025-11-17T05:54:39
82.87,29.35,41.87,2025-11-17T05:54:39
80.9,26.65,37.81,2025-11-17T05:54:39
80.86,22.09,42.48,2025-11-17T05:54:39
81.03,30.73,41.5,2025-11-17T05:54:39
82.86,22.69,43.77,2025-11-17T05:54:39
85.07,27.84,40.19,2025-11-17T05:54:39
86.02,31.46,45.68,2025-11-17T05:54:39
89.0,32.99,46.09,2025-11-17T05:54:39
88.5,27.95,43.18,2025-11-17T05:54:39
90.79,34.26,46.87,2025-11-17T05:54:39
90.89,32.6,47.84,2025-11-17T05:54:39
92.5,30.66,44.22,2025-11-17T05:54:39
91.77,30.32,43.98,2025-11-17T05:54:39
92.96,34.84,44.38,2025-11-17T05:54:39
94.08,32.54,48.72,2025-11-17T05:54:39
95.99,30.81,47.83,2025-11-17T05:54:39
99.21,34.15,52.41,2025-11-17T05:54:39
99.07,28.16,52.3,2025-11-17T05:54:39
99.91,30.25,50.55,2025-11-17T05:54:39
100.0,33.0,51.1,2025-11-17T05:54:39
100.0,34.99,51.57,2025-11-17T05:54:39
100.0,32.42,51.93,2025-11-17T05:54:39
100.0,32.62,52.45,2025-11-17T05:54:39
99.32,37.31,48.69,2025-11-17T05:54:39
98.93,30.71,50.87,2025-11-17T05:54:39
100.0,34.47,48.24,2025-11-17T05:54:39
99.82,32.71,48.14,2025-11-17T05:54:39
98.99,33.83,51.27,2025-11-17T05:54:39
100.0,32.77,47.06,2025-11-17T05:54:39
100.0,34.17,50.24,2025-11-17T05:54:39
98.41,35.97,49.22,2025-11-17T05:54:39
100.0,34.8,49.91,2025-11-17T05:54:39
100.0,37.58,52.54,2025-11-17T05:54:39
100.0,36.54,52.84,2025-11-17T05:54:39
100.0,30.98,48.41,2025-11-17T05:54:39
100.0,32.6,51.31,2025-11-17T05:54:39
100.0,30.81,48.04,2025-11-17T05:54:39
98.66,31.47,50.48,2025-11-17T05:54:39
99.69,34.31,46.92,2025-11-17T05:54:39
100.0,28.85,48.25,2025-11-17T05:54:39
100.0,35.76,47.38,2025-11-17T05:54:39
100.0,35.67,52.11,2025-11-17T05:54:39
107.41,33.59,55.4,2025-11-17T05:54:39
118.05,37.8,59.78,2025-11-17T05:54:39
127.9,41.86,63.45,2025-11-17T05:54:39
133.62,43.92,65.31,2025-11-17T05:54:39
141.47,50.33,69.06,2025-11-17T05:54:39
147.87,49.81,73.54,2025-11-17T05:54:39
153.05,50.57,76.38,2025-11-17T05:54:39
163.46,50.49,84.73,2025-11-17T05:54:39
170.36,58.06,85.48,2025-11-17T05:54:39
80.0,25.84,41.56,2025-11-17T05:54:39
81.14,28.79,43.03,2025-11-17T05:54:39
81.04,22.2,41.72,2025-11-17T05:54:39
80.35,31.63,41.29,2025-11-17T05:54:39
82.61,25.36,42.39,2025-11-17T05:54:39
83.97,23.55,43.77,2025-11-17T05:54:39
83.73,23.57,41.95,2025-11-17T05:54:39
85.54,31.91,43.76,2025-11-17T05:54:39
85.35,32.13,44.87,2025-11-17T05:54:39
86.71,24.61,46.02,2025-11-17T05:54:39
85.33,30.0,42.92,2025-11-17T05:54:39
85.22,30.79,43.88,2025-11-17T05:54:39
87.69,27.18,41.6,2025-11-17T05:54:39
90.81,25.63,47.8,2025-11-17T05:54:39
103.9,35.29,54.4,2025-11-17T05:54:39
116.11,39.54,55.16,2025-11-17T05:54:39
121.42,40.11,60.57,2025-11-17T05:54:39
128.83,45.53,66.65,2025-11-17T05:54:39
140.85,47.38,68.97,2025-11-17T05:54:39
155.81,53.39,79.68,2025-11-17T05:54:39
162.83,49.41,82.11,2025-11-17T05:54:39
80.0,28.48,37.6,2025-11-17T05:54:39
79.91,30.28,39.26,2025-11-17T05:54:39
83.24,28.21,40.3,2025-11-17T05:54:39
84.37,27.43,41.16,2025-11-17T05:54:39
82.0,23.17,41.48,2025-11-17T05:54:39
82.11,26.59,38.58,2025-11-17T05:54:39
83.21,25.35,41.61,2025-11-17T05:54:39
81.63,30.26,41.68,2025-11-17T05:54:39
81.42,29.73,43.05,2025-11-17T05:54:39
81.28,24.83,43.15,2025-11-17T05:54:39
82.5,26.23,39.94,2025-11-17T05:54:39
83.53,30.77,39.17,2025-11-17T05:54:39
83.43,28.73,39.43,2025-11-17T05:54:39
82.81,28.42,38.92,2025-11-17T05:54:39
82.27,25.35,43.13,2025-11-17T05:54:39
82.42,29.69,40.64,2025-11-17T05:54:39
84.64,29.37,42.56,2025-11-17T05:54:39
83.51,29.4,41.33,2025-11-17T05:54:39
83.65,27.25,41.32,2025-11-17T05:54:39
86.45,30.87,44.49,2025-11-17T05:54:39
84.38,23.39,44.96,2025-11-17T05:54:39
86.32,30.91,41.75,2025-11-17T05:54:39
87.55,29.9,41.91,2025-11-17T05:54:39
87.11,27.15,46.27,2025-11-17T05:54:39
86.53,25.76,44.23,2025-11-17T05:54:39
99.54,29.59,51.41,2025-11-17T05:54:39
109.97,33.12,53.46,2025-11-17T05:54:39
117.59,42.6,60.49,2025-11-17T05:54:39
129.6,39.88,61.8,2025-11-17T05:54:39
140.83,49.65,70.12,2025-11-17T05:54:39
80.0,25.83,38.81,2025-11-17T05:54:39
80.41,22.76,37.72,2025-11-17T05:54:39
79.25,27.1,40.48,2025-11-17T05:54:39
81.03,28.44,37.92,2025-11-17T05:54:39
83.68,31.05,40.15,2025-11-17T05:54:39
88.84,25.1,42.58,2025-11-17T05:54:39
99.5,33.63,48.98,2025-11-17T05:54:39
113.61,36.68,55.66,2025-11-17T05:54:39
119.91,42.83,61.8,2025-11-17T05:54:39
131.76,44.53,68.5,2025-11-17T05:54:39
80.0,23.31,40.39,2025-11-17T05:54:39
78.3,28.72,41.44,2025-11-17T05:54:39
81.1,31.43,39.29,2025-11-17T05:54:39
81.52,22.49,40.0,2025-11-17T05:54:39
84.6,29.45,43.17,2025-11-17T05:54:39
83.61,30.15,41.88,2025-11-17T05:54:39
86.05,24.71,41.05,2025-11-17T05:54:39
88.34,26.42,41.8,2025-11-17T05:54:39
89.22,25.82,43.11,2025-11-17T05:54:39
89.38,24.92,41.9,2025-11-17T05:54:39
89.32,25.6,47.01,2025-11-17T05:54:39
88.35,33.8,47.04,2025-11-17T05:54:39
88.73,31.22,43.62,2025-11-17T05:54:39
89.06,31.28,45.15,2025-11-17T05:54:39
91.48,34.7,44.13,2025-11-17T05:54:39
100.4,30.98,51.49,2025-11-17T05:54:39
106.24,38.64,54.96,2025-11-17T05:54:39
111.3,39.25,57.12,2025-11-17T05:54:39
119.67,37.38,62.02,2025-11-17T05:54:39
128.65,41.77,66.73,2025-11-17T05:54:39
80.0,23.05,37.03,2025-11-17T05:54:39
81.32,23.54,43.39,2025-11-17T05:54:39
81.51,24.4,41.0,2025-11-17T05:54:39
81.95,25.35,41.34,2025-11-17T05:54:39
80.93,31.47,37.61,2025-11-17T05:54:39
82.72,25.07,43.38,2025-11-17T05:54:39
82.98,29.31,38.61,2025-11-17T05:54:39
82.3,26.17,42.81,2025-11-17T05:54:39
82.22,32.13,42.41,2025-11-17T05:54:39
85.39,32.94,43.46,2025-11-17T05:54:39
86.36,28.34,40.35,2025-11-17T05:54:39
86.88,26.22,42.85,2025-11-17T05:54:39
85.27,25.37,41.63,2025-11-17T05:54:39
94.33,33.48,48.2,2025-11-17T05:54:39
104.48,35.11,54.21,2025-11-17T05:54:39
109.77,38.84,53.69,2025-11-17T05:54:39
115.39,35.85,60.28,2025-11-17T05:54:39
80.0,26.05,40.14,2025-11-17T05:54:39
83.44,27.04,42.78,2025-11-17T05:54:39
82.74,31.22,39.03,2025-11-17T05:54:39
83.8,32.76,43.07,2025-11-17T05:54:39
82.77,32.22,41.65,2025-11-17T05:54:39
82.54,26.99,44.15,2025-11-17T05:54:39
81.93,24.41,43.83,2025-11-17T05:54:39
80.99,27.42,41.76,2025-11-17T05:54:39
86.13,27.16,44.51,2025-11-17T05:54:39
92.34,29.49,46.35,2025-11-17T05:54:39
105.72,32.34,53.49,2025-11-17T05:54:39
118.23,35.77,61.53,2025-11-17T05:54:39
130.42,39.43,62.45,2025-11-17T05:54:39
140.06,48.57,67.05,2025-11-17T05:54:39
147.55,46.09,76.35,2025-11-17T05:54:39
80.0,29.43,41.29,2025-11-17T05:54:39
81.58,30.3,42.76,2025-11-17T05:54:39
82.91,29.67,38.75,2025-11-17T05:54:39
85.69,29.38,44.65,2025-11-17T05:54:39
87.29,28.61,46.03,2025-11-17T05:54:39
90.37,28.4,43.2,2025-11-17T05:54:39
89.95,31.2,46.61,2025-11-17T05:54:39
92.7,32.95,49.11,2025-11-17T05:54:39
90.7,31.37,46.3,2025-11-17T05:54:39
92.58,26.67,47.82,2025-11-17T05:54:39
91.58,30.62,44.11,2025-11-17T05:54:39
93.3,35.29,46.33,2025-11-17T05:54:39
92.35,28.73,43.41,2025-11-17T05:54:39
91.15,31.16,45.55,2025-11-17T05:54:39
91.19,32.5,47.12,2025-11-17T05:54:39
91.66,34.04,45.72,2025-11-17T05:54:39
93.99,29.24,47.78,2025-11-17T05:54:39
92.59,29.19,43.89,2025-11-17T05:54:39
91.66,34.89,47.84,2025-11-17T05:54:39
90.21,27.85,43.21,2025-11-17T05:54:39
91.51,33.41,46.05,2025-11-17T05:54:39
93.47,31.3,47.35,2025-11-17T05:54:39
95.78,31.14,48.46,2025-11-17T05:54:39
96.35,27.33,46.0,2025-11-17T05:54:39
95.0,29.86,46.5,2025-11-17T05:54:39
109.93,40.51,55.36,2025-11-17T05:54:39
124.86,39.04,62.97,2025-11-17T05:54:39
136.12,43.06,68.56,2025-11-17T05:54:39
149.16,52.62,75.29,2025-11-17T05:54:39
161.35,51.66,80.06,2025-11-17T05:54:39
174.35,56.22,88.61,2025-11-17T05:54:39
80.0,23.45,39.84,2025-11-17T05:54:39
82.39,27.75,43.68,2025-11-17T05:54:39
81.73,23.75,39.69,2025-11-17T05:54:39
83.17,23.92,41.14,2025-11-17T05:54:39
81.77,30.28,43.62,2025-11-17T05:54:39
83.47,31.57,40.82,2025-11-17T05:54:39
85.02,29.5,42.45,2025-11-17T05:54:39
86.18,25.02,42.72,2025-11-17T05:54:39
87.75,33.28,45.36,2025-11-17T05:54:39
85.86,25.63,43.76,2025-11-17T05:54:39
88.37,26.33,44.09,2025-11-17T05:54:39
87.16,26.59,43.29,2025-11-17T05:54:39
87.92,33.09,43.5,2025-11-17T05:54:39
89.2,28.58,42.6,2025-11-17T05:54:39
88.57,26.4,45.82,2025-11-17T05:54:39
91.5,27.14,44.94,2025-11-17T05:54:39
93.5,28.94,46.04,2025-11-17T05:54:39
93.48,35.49,45.3,2025-11-17T05:54:39
92.82,32.08,46.3,2025-11-17T05:54:39
93.43,26.31,43.8,2025-11-17T05:54:39
94.77,33.89,44.71,2025-11-17T05:54:39
93.5,29.88,49.19,2025-11-17T05:54:39
92.1,34.99,43.56,2025-11-17T05:54:39
91.78,35.3,43.38,2025-11-17T05:54:39
93.41,26.8,44.7,2025-11-17T05:54:39
95.05,28.99,48.63,2025-11-17T05:54:39
93.8,30.03,47.67,2025-11-17T05:54:39
93.23,27.99,49.28,2025-11-17T05:54:39
92.07,31.13,45.76,2025-11-17T05:54:39
91.05,34.73,47.43,2025-11-17T05:54:39
93.55,31.73,45.59,2025-11-17T05:54:39
95.0,36.07,47.33,2025-11-17T05:54:39
95.3,28.05,47.08,2025-11-17T05:54:39
96.03,29.36,48.71,2025-11-17T05:54:39
96.07,34.82,45.35,2025-11-17T05:54:39
98.34,36.74,47.42,2025-11-17T05:54:39
98.57,33.3,47.52,2025-11-17T05:54:39
97.78,36.07,49.46,2025-11-17T05:54:39
100.0,38.18,51.47,2025-11-17T05:54:39
100.0,30.86,50.68,2025-11-17T05:54:39
100.0,28.95,48.31,2025-11-17T05:54:39
100.0,28.61,49.18,2025-11-17T05:54:39
99.25,31.63,48.93,2025-11-17T05:54:39
99.43,30.8,51.23,2025-11-17T05:54:39
100.0,37.81,52.19,2025-11-17T05:54:39
100.0,30.36,49.81,2025-11-17T05:54:39
99.93,35.11,48.54,2025-11-17T05:54:39
99.83,29.74,49.77,2025-11-17T05:54:39
100.0,30.72,52.9,2025-11-17T05:54:39
100.0,32.62,48.7,2025-11-17T05:54:39
100.0,36.25,51.33,2025-11-17T05:54:39
100.0,31.59,52.87,2025-11-17T05:54:39
100.0,35.01,51.45,2025-11-17T05:54:39
100.0,34.44,47.36,2025-11-17T05:54:39
100.0,36.38,48.46,2025-11-17T05:54:39
107.01,36.33,52.88,2025-11-17T05:54:39
113.29,35.15,58.01,2025-11-17T05:54:39
118.89,41.81,56.78,2025-11-17T05:54:39
126.93,37.5,62.45,2025-11-17T05:54:39
132.32,42.34,64.17,2025-11-17T05:54:39
143.45,47.14,74.23,2025-11-17T05:54:39
155.35,54.12,80.12,2025-11-17T05:54:39
80.0,23.04,40.1,2025-11-17T05:54:39
81.8,23.38,43.52,2025-11-17T05:54:39
81.61,27.34,43.54,2025-11-17T05:54:39
91.48,25.93,46.47,2025-11-17T05:54:39
99.84,30.31,46.93,2025-11-17T05:54:39
114.69,37.88,56.18,2025-11-17T05:54:39
129.53,47.14,64.81,2025-11-17T05:54:39
137.03,47.14,66.15,2025-11-17T05:54:39
144.42,46.75,69.85,2025-11-17T05:54:39
157.65,48.38,77.96,2025-11-17T05:54:39
80.0,29.73,41.57,2025-11-17T05:54:39
83.25,29.58,39.28,2025-11-17T05:54:39
83.22,24.04,42.65,2025-11-17T05:54:39
82.11,25.77,42.14,2025-11-17T05:54:39
88.25,31.38,44.32,2025-11-17T05:54:39
100.81,35.88,49.46,2025-11-17T05:54:39
111.47,35.87,57.31,2025-11-17T05:54:39
121.14,38.56,62.2,2025-11-17T05:54:39
130.78,44.21,64.39,2025-11-17T05:54:39
143.06,48.01,73.17,2025-11-17T05:54:39
150.08,45.5,75.24,2025-11-17T05:54:39
164.42,59.42,83.78,2025-11-17T05:54:39
80.0,27.14,39.58,2025-11-17T05:54:39
82.99,23.5,44.45,2025-11-17T05:54:39
88.82,24.62,47.23,2025-11-17T05:54:39
96.89,28.17,47.03,2025-11-17T05:54:39
106.59,39.69,53.03,2025-11-17T05:54:39
121.34,44.23,59.82,2025-11-17T05:54:39
127.87,43.88,65.52,2025-11-17T05:54:39
141.98,45.93,71.87,2025-11-17T05:54:39
80.0,30.98,38.6,2025-11-17T05:54:39
79.8,26.41,40.15,2025-11-17T05:54:39
78.92,29.81,37.59,2025-11-17T05:54:39
78.01,23.5,36.49,2025-11-17T05:54:39
79.79,24.78,42.82,2025-11-17T05:54:39
79.4,26.35,37.47,2025-11-17T05:54:39
80.9,22.51,43.28,2025-11-17T05:54:39
82.09,25.07,43.97,2025-11-17T05:54:39
84.46,30.13,42.66,2025-11-17T05:54:39
87.28,24.67,44.27,2025-11-17T05:54:39
89.61,25.41,43.97,2025-11-17T05:54:39
88.68,33.74,42.55,2025-11-17T05:54:39
87.9,26.37,43.4,2025-11-17T05:54:39
87.09,27.55,42.31,2025-11-17T05:54:39
87.22,27.41,41.14,2025-11-17T05:54:39
88.94,30.22,42.19,2025-11-17T05:54:39
90.06,31.79,47.03,2025-11-17T05:54:39
90.76,28.92,45.93,2025-11-17T05:54:39
92.4,33.3,47.03,2025-11-17T05:54:39
93.47,36.1,49.72,2025-11-17T05:54:39
92.52,34.33,45.91,2025-11-17T05:54:39
92.11,26.96,45.66,2025-11-17T05:54:39
94.41,30.04,48.47,2025-11-17T05:54:39
96.48,35.7,48.9,2025-11-17T05:54:39
99.12,34.48,49.54,2025-11-17T05:54:39
98.7,31.1,46.47,2025-11-17T05:54:39
100.0,31.99,52.04,2025-11-17T05:54:39
99.59,29.65,47.35,2025-11-17T05:54:39
97.22,33.99,47.54,2025-11-17T05:54:39
100.0,28.84,50.97,2025-11-17T05:54:39
98.86,28.27,50.93,2025-11-17T05:54:39
97.47,29.63,51.4,2025-11-17T05:54:39
99.22,32.2,51.89,2025-11-17T05:54:39
107.9,37.15,56.65,2025-11-17T05:54:39
113.08,40.47,54.67,2025-11-17T05:54:39
118.2,42.13,60.66,2025-11-17T05:54:39
125.6,38.86,61.99,2025-11-17T05:54:39
131.43,43.38,68.41,2025-11-17T05:54:39
143.96,44.25,70.53,2025-11-17T05:54:39
158.34,55.86,79.04,2025-11-17T05:54:39
80.0,27.99,37.4,2025-11-17T05:54:39
81.03,31.46,38.4,2025-11-17T05:54:39
81.14,22.43,38.23,2025-11-17T05:54:39
82.03,27.11,41.49,2025-11-17T05:54:39
80.39,31.05,38.4,2025-11-17T05:54:39
82.29,30.01,42.27,2025-11-17T05:54:39
83.85,30.63,44.42,2025-11-17T05:54:39
86.3,30.4,41.94,2025-11-17T05:54:39
85.64,26.82,42.88,2025-11-17T05:54:39
84.64,30.01,43.95,2025-11-17T05:54:39
82.75,31.01,40.94,2025-11-17T05:54:39
83.3,30.23,41.32,2025-11-17T05:54:39
84.0,24.67,39.65,2025-11-17T05:54:39
85.91,32.65,40.74,2025-11-17T05:54:39
84.9,33.23,42.55,2025-11-17T05:54:39
86.03,29.03,43.98,2025-11-17T05:54:39
86.93,28.64,40.56,2025-11-17T05:54:39
87.38,33.62,42.71,2025-11-17T05:54:39
94.32,29.3,48.03,2025-11-17T05:54:39
104.68,36.8,53.25,2025-11-17T05:54:39
114.16,34.98,55.44,2025-11-17T05:54:39
127.65,44.93,62.27,2025-11-17T05:54:39
141.51,45.05,73.0,2025-11-17T05:54:39
80.0,22.72,37.53,2025-11-17T05:54:39
80.27,26.39,40.8,2025-11-17T05:54:39
80.2,29.16,41.25,2025-11-17T05:54:39
81.12,25.35,41.41,2025-11-17T05:54:39
83.19,25.97,43.34,2025-11-17T05:54:39
82.53,31.73,39.2,2025-11-17T05:54:39
80.74,26.93,42.87,2025-11-17T05:54:39
80.79,23.76,38.28,2025-11-17T05:54:39
81.69,24.27,43.18,2025-11-17T05:54:39
81.59,32.18,39.5,2025-11-17T05:54:39
83.87,26.45,43.52,2025-11-17T05:54:39
84.87,30.51,41.83,2025-11-17T05:54:39
84.19,25.61,41.72,2025-11-17T05:54:39
85.67,24.42,44.14,2025-11-17T05:54:39
84.77,24.63,42.8,2025-11-17T05:54:39
82.6,25.2,44.02,2025-11-17T05:54:39
83.82,27.85,40.41,2025-11-17T05:54:39
84.48,23.39,44.1,2025-11-17T05:54:39
85.58,24.99,45.67,2025-11-17T05:54:39
88.67,26.89,45.08,2025-11-17T05:54:39
90.21,27.38,47.24,2025-11-17T05:54:39
89.44,34.36,45.08,2025-11-17T05:54:39
90.91,29.62,47.91,2025-11-17T05:54:39
92.87,29.03,45.58,2025-11-17T05:54:39
91.45,35.09,48.27,2025-11-17T05:54:39
104.49,38.22,50.0,2025-11-17T05:54:39
115.05,39.41,55.18,2025-11-17T05:54:39
128.12,39.77,64.97,2025-11-17T05:54:39
136.4,41.75,67.91,2025-11-17T05:54:39
144.24,47.44,72.55,2025-11-17T05:54:39
149.88,51.77,73.64,2025-11-17T05:54:39
160.49,50.01,78.97,2025-11-17T05:54:39
168.85,55.06,84.02,2025-11-17T05:54:39
80.0,30.79,38.42,2025-11-17T05:54:39
80.06,28.35,39.79,2025-11-17T05:54:39
80.93,27.81,43.13,2025-11-17T05:54:39
81.46,30.52,41.71,2025-11-17T05:54:39
80.3,28.42,41.15,2025-11-17T05:54:39
79.85,30.71,38.51,2025-11-17T05:54:39
81.42,24.74,42.85,2025-11-17T05:54:39
79.98,22.75,41.18,2025-11-17T05:54:39
78.34,24.19,37.68,2025-11-17T05:54:39
77.27,28.25,38.01,2025-11-17T05:54:39
76.82,21.88,40.9,2025-11-17T05:54:39
86.28,26.1,41.76,2025-11-17T05:54:39
93.62,34.34,45.49,2025-11-17T05:54:39
105.01,39.77,51.13,2025-11-17T05:54:39
112.48,38.77,56.04,2025-11-17T05:54:39
124.29,42.07,63.59,2025-11-17T05:54:39
129.45,46.42,65.17,2025-11-17T05:54:39
134.54,42.48,64.68,2025-11-17T05:54:39
146.9,53.63,72.8,2025-11-17T05:54:39
153.48,46.63,76.16,2025-11-17T05:54:39
80.0,21.83,40.53,2025-11-17T05:54:39
81.29,22.31,38.99,2025-11-17T05:54:39
81.7,22.49,42.46,2025-11-17T05:54:39
83.56,26.04,40.72,2025-11-17T05:54:39
83.35,27.56,43.61,2025-11-17T05:54:39
84.05,29.8,40.47,2025-11-17T05:54:39
84.61,26.94,44.39,2025-11-17T05:54:39
87.25,32.1,42.26,2025-11-17T05:54:39
87.48,31.68,46.52,2025-11-17T05:54:39
89.95,32.55,45.7,2025-11-17T05:54:39
88.3,24.64,46.01,2025-11-17T05:54:39
90.69,30.12,46.44,2025-11-17T05:54:39
90.65,30.74,47.51,2025-11-17T05:54:39
97.81,32.83,47.75,2025-11-17T05:54:39
111.49,34.13,58.44,2025-11-17T05:54:39
118.06,44.05,58.16,2025-11-17T05:54:39
127.16,44.02,61.47,2025-11-17T05:54:39
133.47,47.35,67.16,2025-11-17T05:54:39
146.18,49.43,72.18,2025-11-17T05:54:39
155.69,55.35,80.04,2025-11-17T05:54:39
167.53,57.07,85.64,2025-11-17T05:54:39
80.0,24.31,39.1,2025-11-17T05:54:39
77.91,26.84,40.12,2025-11-17T05:54:39
79.21,28.24,36.7,2025-11-17T05:54:39
81.66,28.78,39.37,2025-11-17T05:54:39
83.83,26.94,42.29,2025-11-17T05:54:39
92.83,35.93,48.69,2025-11-17T05:54:39
106.9,31.36,53.52,2025-11-17T05:54:39
118.31,42.45,57.23,2025-11-17T05:54:39
126.01,43.58,60.61,2025-11-17T05:54:39
